"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23"
"CMK006C",0.0562118232417246,0.0300644024177138,0.0127501525734531,-0.0138983781360778,0.0523089315708924,-0.0811086585603634,-0.0169178543164705,-0.0100254043787707,-0.0945318638118191,0.0292507349387122,0.031555082433943,-0.0200755296128495,-0.00808892653108217,0.0308414820410337,0.036332453487475,-0.00752882846063371,-0.00704531973505221,-0.0019576846184209,0.000349374382894952,0.0038182034452129,0.00435383995684317,-0.00582482455893658,-0.067135011484086
"CMV231C",-0.0353576809405935,-0.0516703936280969,0.0268172617263452,-0.103897868673351,0.0499203512064046,0.0622367431832305,0.0355733403957599,0.00522266327697908,0.0236159553403924,0.0847396384917067,0.0518814530103833,0.0463040757971694,0.0312783734926883,-0.065401501906729,-0.025280496363293,-0.012001368617446,0.0857672220952256,0.021680357494466,-0.0950603197164125,-0.0168493458602116,0.0213326766764143,-0.122749993635299,0.014537469147761
"CMO114C",0.0547967116484928,0.03254842428926,-0.0362268600627436,0.00719339888824422,-0.0121970408475523,0.0733197695223615,0.00486618646662222,-0.0305377576898961,-0.0482487219470632,0.0158023929672027,0.0388446065402687,-0.0225655181847668,-0.0160467973323093,-0.000263998163303671,-0.0239657231159444,0.0119116277978693,0.0115479459943086,-0.0223757190051966,0.0504755545728318,0.0388611492696545,-0.024684368824024,-0.0145554631151352,0.0611406317900807
"CMP094C",0.022370975405368,0.0528563384823615,-0.0299999339116303,0.110035554528176,-0.0994118040949298,0.0712369572267057,-0.0536350140241639,-0.095811931598339,-0.0236392603174557,-0.0163183359057905,0.0539585755914801,-0.0667128323362046,0.0217218522812782,0.174978646073893,0.011704576191435,-0.0377672162827087,-0.0178083556358489,0.0283752675328076,-0.0418705439904717,0.0159112936831623,-0.0250970220303086,-0.00820317659293819,0.0192496292332545
"CMS058C",0.0509534043492616,0.0335747159316718,-0.0124211026484535,-0.0464458813527611,-0.0893186147218703,-0.0178531914695379,-0.00398454976310003,0.0134386229304619,0.0429752283878272,-0.02750891243704,-0.0286631650409378,0.0301529424247847,-0.0645797176609786,-0.00390063212075186,0.0988451627501909,-0.0132324692600458,-0.0764025705674213,-0.0388695188830586,-0.0991853735922514,-0.00560300269589609,-0.0999077811841297,0.0352756931746467,-0.0469622836690577
"CMF127C",0.0564971635879211,0.0246584796980917,0.00182219001303708,-0.0576038103295516,-0.00302689742398336,0.0106997848670539,0.038352645833851,-0.0443348976153802,-0.00546172553523887,-0.0173103215576675,-0.0360080204151839,0.0133896399411383,-0.0312932086057275,0.00397345106025937,-0.0106580177202772,-0.107713453891591,0.0493558400982715,-0.0708034244650818,0.0549972784998844,0.100096074992658,0.0646530054801077,0.0162344796035195,0.00674986590866632
"CMJ002C",0.0571023358233208,0.018403218249112,-0.015849009039562,0.0136212559752405,0.0620881499345851,-0.0688427603542479,-0.0299934099259769,-0.0254485574194351,-0.0919325742782984,0.00860579756180847,-0.00427250698546602,-0.0549092298545892,-0.010988942873948,0.0406511985858174,0.0373003462603276,-0.0359067671243696,0.0532725671488309,-0.0312223534493629,0.00381738253883451,-0.0417520556083377,-0.0142419253709069,0.0379703276371633,-0.0621504142124003
"CMT579C",-0.0398713601585832,0.0515655897441515,0.0306044455190533,0.0756351360238471,-0.0379040703137699,0.0409789771785611,-0.114066363712696,-0.0522944633923003,-0.0367153310141102,0.0366761995601455,0.0431374193725838,0.00306517067151384,0.0333308727895101,0.0164812064674741,-0.0094580274606088,0.0101639018749827,-0.00537845634592284,-0.0234397976097166,0.0278360562283245,0.014984652155312,0.0136251044488434,-0.0238473162932178,-0.0275704029885925
"CMK012C",0.0436232072714658,0.00741691321298166,0.0850052218147965,-0.0578045813621263,0.0570349025451731,-0.0383516594566503,0.0511399150268225,0.0120105244380696,0.0197177950750919,0.0400652336187828,0.0127537969597193,0.0165692718133711,0.0354747269956546,0.0332599978978392,-0.0389023889137042,-0.0619410078148204,-0.0516651248555095,0.0232157893598704,0.0400426294869644,0.0126242131196818,-0.0590190760421373,0.0775965931362742,-0.033097226175713
"CMO116C",-0.0375430744264592,0.0459381445350914,0.0852794062352786,0.000443639663523658,-0.0301629365763299,-0.0411692730745193,-0.00633186357685042,-0.0337168105602832,-0.0605791248538716,0.0330130059126858,0.0505347987857221,0.0230043043693546,-0.00127776830759234,-0.0407261607934816,-0.0214062522578184,0.00593246296346429,-0.00667329927720082,-0.0105504180585256,0.0127231611918856,0.0265016964579506,-0.00238730305272365,-0.00237494944147203,0.027670344483988
"CMV228C",-0.036567427627807,-0.0389462079352764,0.0254726777168957,-0.104065006090094,0.0749620029429833,0.115816003932131,0.0308235284546159,-0.0104365015006056,-0.0675942955425046,0.059151575284274,0.112235237851841,0.0499509894086617,0.0197149357523546,0.0829353998410652,-0.0588372531870762,0.0256061710405469,0.0373570202021575,0.0560916086055235,-0.106214142675225,0.104727227262906,0.0490024647692594,-0.00954111178281781,0.0061925028973385
"CMM217C",-0.0456130636551583,0.0513540945065431,0.0428584517716446,-0.0118164471741702,0.0160920050703776,0.0275580959782568,-0.0213791915618018,0.0909889622652334,-0.00149564628362125,-0.0146328110247062,-0.096527516524703,0.00762956540140685,0.0536092278123466,0.0542775694581113,0.00476965004885942,-0.0200308593851286,0.0426496869403671,-0.00527971048196887,-0.0194959082657652,-0.0391774882926367,0.0184514831593311,0.0621770668517172,0.0052502928339106
"CMM184C",0.0571250856003918,-0.0238063408764647,0.00052952814396867,0.0287168479778598,-0.0268665957525639,-0.0479889583175114,-0.00216856958765279,-0.0229085275084532,-0.0906412241243109,0.0313453494938812,0.0210037622377475,-0.000122085274099589,-0.0130077318964269,-0.0365914006982945,-0.00358865161606202,0.0248899828484174,0.0193153005161496,0.00828884477144997,-0.0208863085287965,-0.034934095634921,0.0153230351561984,0.0101340873884799,-0.00939329306880685
"CMC123C",0.0452064153953999,0.0525424146659237,0.000753726596960827,-0.0615116497605954,-0.004932680987473,-0.0251371317921706,0.0392794335381575,-0.0539444713004593,-0.0191959824985026,0.00366854909505824,0.0223732664012926,0.0381075789477575,-0.00763982839735718,-0.00143465578744732,0.0050191498482759,-0.033700495032319,-0.0235450827810441,-0.00742438579962215,0.00366090306685172,-0.0241613286827277,0.0100513170792897,0.0193395065210925,0.0515866985032821
"CMM164C",-0.0365138915748526,0.0431494434663835,0.0889518556452605,0.0107586397165617,-0.0335934137995307,-0.0133223342114284,-0.00151501006283843,-0.0214654467760481,-0.00689113812874336,-0.0134140483993438,-0.00440970984524423,0.0112675314401029,0.0166641527776959,0.0241014787167495,-0.0165953989245109,-0.00572972450968681,-0.00746238443247985,0.00583016772759045,0.00572548275282587,-0.0254776967643388,-0.00284988905411423,-0.0065613794690184,-0.00876137107915937
"CMT423C",-0.0567147168546582,-0.0206189955048901,-0.0348896044731259,0.013537359880397,0.0122340607923333,0.00250884715000018,-0.0245110705517841,-0.0131035060040388,0.00834915429188679,0.0183421610400772,-0.00740701539958433,0.0230873970875062,0.0379652685035811,0.0163168750859954,0.0112132915166609,-0.0223845405153825,-0.0116346273591238,-0.00866231694391952,0.0514185014505366,-0.0226671723055195,-0.00650064402420744,0.00204039317078574,0.0625392539520489
"CMI032C",0.0495938945596538,0.0351220200347593,0.0160179600520567,-0.0460419516652508,0.0767438022880559,0.0150625475621909,-0.0163556144893833,0.027606424305514,0.0713991802260274,-0.000693230375834896,0.0491113304508351,-0.00325591322615006,0.0676588583042157,-0.0477781389448789,-0.00511481551157431,-0.0363629474532068,0.00609328722141936,-0.0209292506038307,0.116027997601478,-0.00402900979393943,-0.0620065591898263,-0.00646754881751473,-0.0447475108694703
"CMP311C",0.0414787542124693,0.0476348150114189,0.0305086947160732,-0.0761697918244234,-0.0343687298043257,-0.0711144186818841,0.0241166509970753,-0.019171680266468,-0.020620403163772,0.0190503911950568,0.0304277451842682,0.0577077436443232,0.0342551344432997,0.00223318929648107,-0.056557918763633,-0.0192010078557488,-0.022587151757127,0.021154762788358,-0.0478563480239758,0.0280179056060567,0.0500531152009654,-0.0393238327357985,0.0149026971234899
"CME001C",-0.0362480179899532,0.0562328741693577,0.0125201822813011,-0.0718950995601709,-0.0733780846016752,0.0248624868814383,0.0367729019303064,-0.0216754053383043,0.037156428167001,0.0358887456812752,0.0130381149514182,0.00230514245167837,-0.0190490962055425,-0.040483558944693,0.042050500811584,-0.0148117273483988,-0.0451190448310926,-0.146703409531676,0.0172973033775538,-0.0156927340764585,-0.0922514641967518,0.067943867060483,0.0473348228510566
"CMS371C",-0.0300039439211189,0.0335426612389187,0.107092257011168,-0.00577424319948128,0.019338261553345,0.0458140857212928,-0.0699021904008967,0.0298110618062078,0.0266043287928441,0.015106539723177,-0.0076527255104737,0.0120082824793806,0.0360620905409122,-0.0273063762397227,-0.0218845761394118,-0.00600924253848695,-0.0108277438632474,-0.00289017361121805,0.023250026752479,0.0159809943840172,0.0210165037649087,-0.0147082671737623,0.0100778339971752
"CMG051C",0.0468627281373957,0.0374422768497062,-0.0234617319880071,0.0543758215161368,-0.0689798299234214,0.00950702870188086,0.0878133084392122,-0.0472761149028312,0.0301320881757078,0.0373401614408128,-0.00705368157212036,0.0180189590647107,-0.00376724820667205,-0.0279459503032698,-0.0417655179897028,0.0114150495041394,-0.00224817597483147,0.0168615399665553,0.056812702013351,0.013783420245666,-0.0229653048076232,-0.0101444125562095,-0.0256126236897648
"CMK001C",-0.0576848709592846,0.00282353086123799,0.00517381624232552,0.0143211461106933,0.0298385369079422,0.0430983970605386,0.108603449606255,-0.0182888094172502,-0.011545224299317,-0.0119323325285344,-0.0156667432563919,-0.043685852584977,0.0424286118100422,-0.00198670444915832,0.0587319213596222,-0.0603902467136445,-0.0234737633933544,0.0025973366733298,0.0223093389618366,-0.0279562337350757,0.0027210363744922,-0.0460280101891447,0.00932402483602383
"CMF120C",0.0448748247665521,-0.0486945168101192,0.00363596693906734,0.044469371624308,-0.0681180294060203,-0.050570439713184,0.00439223216717193,-0.0336050363300163,-0.0384437281510221,0.0361932521637146,-0.00139899511682086,-0.00833111090658076,0.0375835965434398,-0.0398378543508213,0.0490646325285942,0.000759446770166263,-0.0272071681497886,0.0231133713411515,-0.00722128915891931,0.04098260813916,0.00385444710533729,0.0056879531942635,-0.049646299372992
"CMN144C",-0.0442669867131953,0.0480133575950993,0.0387560333536238,-0.0192309693184358,-0.061207227211203,0.00770625943170996,-0.0317612003141426,-0.0699532132249785,-0.0316708102213197,0.00110163626018351,0.09923646053604,0.00411617968631924,-0.0575556098328916,-0.0517720012336463,0.0600483081295987,0.0191830535145037,-0.0165890089480096,0.0659138925950636,-0.0562263213160605,-0.183131195478101,-0.0468092576833145,-0.0652636432990289,0.0379677871324078
"CMR431C",0.0448967773717013,-0.0531812181379308,0.0246004556892524,0.0273548400504946,-0.00329887418037069,0.0412311220881615,-0.0563353890870344,-0.0696119657463651,-0.00150044051532172,-0.0274412492541209,0.0173733040638379,-0.0277737524204644,0.0305722171944265,-0.0434591481134243,-0.0620443002000225,-0.00469320381204033,0.0656799085951116,-0.011923577896994,0.0020713206261967,-0.015312323033174,0.00436526204667371,-0.0144104489430463,0.0165837582148177
"CMF101C",0.0560348580842325,-0.00786577564528879,0.0344897662294189,-0.0156883913743112,0.0174155276340684,-0.0586876452978169,0.0639481149381466,-0.0382344765412752,-0.0348245703600361,-0.0327025253640709,-0.0533879434080013,-0.0313850165248031,0.0784293646517645,0.0350249756697872,-0.0465880752657747,-0.0406913866678519,0.0246799328933519,0.0688657501992077,-0.00836622015991717,0.0197198719059263,-0.0670337895498384,0.00561294346644659,0.0660146364883929
"CMT347C",0.0547778831232153,-0.0248144071744735,0.017966787755034,-0.00340805107955817,0.054641155219524,0.0029975225538977,-0.0539010420614954,0.0198266689955123,0.0182332056374297,-0.0126064674173565,0.0135169134015737,-0.0222899429146726,-0.00624212828839956,0.0398826297946357,0.00115703958355707,-0.0035455737249244,0.0498273135410561,-0.00707391102045687,-0.0337695171582175,-0.0767688693363779,-0.0207434339585845,0.0283966776297489,-0.0564158293817293
"CMB050C",0.0483770356679404,0.0386468602897553,-0.037667640841645,0.0421022393782451,-0.0376502020532357,0.0366785166851544,-0.0151466445986112,0.014896413352729,-0.016955464206817,0.0177555905349149,0.0193693551370305,0.0150166230558585,-0.00547092715791978,-0.0152642583619443,-0.0074011998219143,0.0327809413040789,-0.0154722312559476,0.00382079691106697,0.0117967732192176,0.0100516098641268,-0.000608870449311848,-0.0102646542439349,0.0363821551368375
"CMR182C",-0.0294369008197107,0.0570417298173147,-0.0733260502553259,0.030567078016184,0.0258878048504953,-0.0624349184762528,0.0441750196590759,-0.0108983431310341,-0.00915627889908094,0.072437899353043,0.00246007679675806,0.00129328085484578,0.0278867867733619,-0.00643759839234243,-0.00988042602195265,0.0226872800141172,0.041283091037652,0.00385357612356417,-0.00630975511254321,-0.0155921290191793,-0.00350507781951045,0.00524098203841466,-0.0406037240735584
"CMS487C",0.0501239454051235,-0.0416334574176012,0.030726159466817,-0.00947199432034775,0.00193969644410123,-0.0500618372204377,0.00888146775326011,0.0219955304903533,0.0341694174810613,0.0212978446694422,-0.0139826344150282,0.0187022997814416,0.0909950362372103,-0.00682245930301661,-0.0391366626614358,-0.00389134294141893,-0.00161372410241844,0.0214032874528288,0.00148469170691507,0.0335655875495321,0.0168292400289342,0.0222106211318662,-0.047216037544968
"CMF187C",0.0455154567461199,0.0301974350901643,-0.0337770983271631,0.0658893736474182,-0.0313989168968267,0.0583662123702763,0.130291287214767,-0.0661844753272491,0.0663109507999325,0.0624310803412626,0.0022010011535806,0.0985002621100485,-0.0621506851730999,0.0113771221137896,-0.0158448558046054,0.0236757993142537,0.0189400916561623,0.0682490719442835,0.160089763943011,-0.0334683523738245,-0.0216206630405769,-0.0511840891515655,0.0256095671703015
"CMT538C",-0.0534830503095793,-0.0147018399852259,-0.0487642273409644,-0.0120571834561669,0.0321380213212908,-0.0231275728286892,-0.0307199354340458,-0.000708988010199778,0.0262562738310415,-0.0627664343055978,-0.0566227691305626,-0.0410659101343172,-0.00112494363748644,0.0244205830211488,-0.0357553132134729,0.0231975697991706,-0.0555720558836793,0.00362713914788798,0.014315975904148,-0.00792548869597715,0.00348660109311484,-0.0369972619266592,0.0551606840892584
"CMO115C",-0.0446953708514694,0.0369619666663448,0.0670590497459526,0.0156319543127142,-0.0203360043662285,0.0124972825036521,-0.0128835253012344,-0.0427570247125677,-0.0266412806637108,0.0200882910067612,0.032615892132116,0.0214423897042573,0.0166059611121986,-0.0392692439733279,-0.0265974835982251,0.00419524443011704,0.0205337245458121,-0.0139449419252066,-0.00253405470318,0.0118552025307678,0.0109036823519301,0.00259879089907458,0.0820130734016886
"CMT028C",0.0176800274734303,-0.0778918602770182,-0.0301736487448125,0.0148826201340309,-0.0554018491617577,-0.0425013561503835,-0.0150556110881204,0.0255067206452069,-0.0199412430791607,0.0338641551867714,-0.0469479169305643,-0.00828972047427722,0.0781121632529324,-0.0115902442560134,-0.011337085085144,-0.0147579397326522,0.0256033605357836,0.00155186168190158,-0.00822364486456172,0.0176458503460764,0.0205179128523214,0.0051822457162481,0.0060869075906174
"CML050C",0.0233088166207555,0.0509908318829745,-0.0586503501428845,-0.090684451887899,-0.0493809013861708,0.0155989661559956,-0.113850747321815,-0.0686448875292156,-0.0177065087401401,0.00807108341524085,0.0311182263907337,-0.00498908620742658,0.0249655422261606,-0.0367508472895056,-0.0119056543793279,-0.0590157805701693,0.0146151452617471,-0.0446423977359408,-0.000365622254066473,0.0289043562366811,-0.0273557983684633,0.0173349608285752,0.0131380299040947
"CML339C",0.0352093671858191,-0.0380937137140681,0.0206574059418198,0.0811849125588948,-0.030930429586695,-0.0757763857586318,0.167681285163119,-0.197420892694322,0.138860944022102,0.0797283258040581,0.0176111868021031,-0.0342997545869853,0.0852938877563187,0.185298217253355,-0.131980788766516,-0.213880319175667,0.0807711649194408,-0.00938256007455343,0.0110009440316009,0.0637412478796615,0.0410804535156117,-0.0554661474172078,-0.0317764004343263
"CMR408C",0.0550512600952289,-0.0177212156225099,0.0142706682593519,0.0172811573616332,0.0185724910338685,-0.0425586266002726,0.0505064120924797,-0.0457615590792017,-0.123007585070921,-0.0821730138450835,-0.0876384269716547,-0.0728158968567917,-0.0115188672306202,-0.0634390247957352,0.00377871213694952,0.0260395577349729,-0.0252259363176408,0.0776843309883602,-0.0211004431481981,0.0256841762536837,0.108050697001957,-0.106137674522899,-0.0469112450030669
"CMS188C",-0.0482397607908885,-0.0274605099070811,-0.0488271024542601,0.0478023063873362,-0.0342014508297347,0.0216160635302115,-0.0289016116506307,-0.0347321518419132,-0.000509987311729393,0.0192788321024562,-0.00545967839598815,0.0440179012162923,0.0310981015070796,-0.00524607891671374,0.0458514465087105,-0.0288151144738443,-0.0171523102882187,0.00817642880556183,0.0169748486053177,0.00741780004773358,0.0013117073598005,0.0337586449961792,-0.0423547959696251
"CMJ261C",0.0459425989326269,0.0204959590651093,-0.0137491228927941,-0.0939998687338992,-0.0631821747813505,-0.000355409063717355,-0.00198569073044643,0.0185609304285999,-0.00933890500533336,-0.0343924872268336,-0.0250124863735586,0.0584560983905535,0.0327183306926132,0.0154614477453266,0.0233141154768054,-0.0468591051116301,0.0356526038082002,0.0220769294055949,-0.0164622345912619,-0.012706141602797,-0.0530081606746681,0.00997796199677172,0.0302052128976206
"CMI052C",0.0371527599604964,-0.0532651207706361,0.0450064393428024,-0.00474954898276249,-0.0758892405966821,0.00339713360463511,0.00265302641434309,0.057334325519757,0.0465379825982166,-0.00445244702568406,-0.0603591935755289,0.0400068906793371,0.0946559475874407,0.0154901822071947,-0.0353000709178308,0.0597098959514738,-0.0176699625866539,0.0148517721637467,-0.0441750605813944,0.0625255175389511,0.0346127984993949,-0.0625784291660713,-0.0177570536614441
"CMR172C",0.0503350631720511,-0.0391677997194732,0.005119880289315,0.024546689076299,-0.0409361686285141,-0.000266278998297888,0.019011970032882,-0.00429529047881456,0.021496863779261,-0.0498822741773441,-0.0289044385336776,-0.0412986999998314,-0.0108810097997786,-0.0339860656727901,-0.0480045003883019,0.0297007750073991,0.0192106987468196,0.0133347408141248,-0.0168765452245503,0.0110243388940998,0.0785398568494841,-0.0407931332271444,0.0736655272738319
"CMI213C",-0.0511428494018631,0.0372552657109737,0.0033653281700288,0.0199096072438229,-0.0439840377467355,-0.0203076295283834,0.00579282564853624,-0.00687231953724108,-0.0209628797554976,0.00796901429298772,-0.00806597739772684,0.0212950053815744,0.00835727274435359,0.0126232140228247,-0.00500132899934591,0.00627452418632684,-0.00837438750475275,-0.00261666634210965,-0.0064060142563805,-0.00571435490138033,0.0112961882499908,0.0134857931813229,-0.00315154089718994
"CMF173C",0.0475702239235072,0.0313029854900008,0.000707346760843641,-0.0769763704780955,-0.0425485669911789,-0.0333306592736046,0.000981675920738191,-0.0335828430602737,-0.0298758119515788,-0.027130626598859,0.00168260424370627,0.0433183545427105,0.00517093734722667,0.0449163112625988,0.0133803063529677,-0.0399529497518438,-0.0197482863652017,0.032726661566499,0.0233779548075636,-0.0132602181595861,-0.00538173480651963,-0.00437315117540955,-0.0297307564960182
"CMJ066C",0.046849200992884,0.0128104994232355,0.0719847522469637,-0.0352833225526295,0.018476885647025,-0.0376879600524666,0.0395370964850758,-0.030156804894053,-0.016217899539547,0.049503597097881,-0.00668770617230107,-0.0150153909467053,-0.0204478937202441,-0.0442174128706615,-0.0173784097928042,-0.0392619427240259,-0.0397256480394972,0.0333081070791221,0.0262547766226065,0.00412548530634344,-1.17607728685315e-06,-0.0348595026197116,0.0303519059973636
"CML246C",0.0458374349667714,0.0212361555746322,-0.0176692190365683,-0.0527331345681678,0.102638343485752,0.0347506467492776,-0.0940255840171105,-0.00804174804617505,-0.0511998630036528,0.013561926505889,0.0423527128957348,-0.0726914906787102,0.0587921317844433,0.0939731342012907,0.0189230408686354,0.0382957707386902,0.0147390987793412,-0.0190496810030037,0.0335499429068225,-0.023289247213273,-0.054127052682803,-0.0254149208991947,-0.0747641461515208
"CMV128C",-0.00412903548006404,-0.0746297573278719,0.0341836217530816,-0.0327766238613012,-0.0560943039211066,0.0824432030230446,0.107340991492353,-0.0993708575864431,0.0325761750879802,-0.0806528131363919,-0.106647542473322,-0.00910447161214299,0.000816929044952177,-0.0360525962206244,0.00424302797572002,0.0935484213686171,0.0147078484588708,-0.00977013098076695,0.132757765878479,-0.000133148186358008,-0.0375529253659486,-0.0234212407672893,0.0392281330355735
"CMP253C",0.0567440856608911,-0.00295784946062685,0.0172606409889887,-0.0275430370615952,0.000383256353694153,0.0215920565593582,0.0206287828439688,-0.0218999798834162,0.00648725711592057,-0.0196815853235121,-0.0309278373915434,-0.0536522335018704,0.00175244704397366,-0.0870551305033692,0.0172252810521301,-0.0702710569384884,-0.0317384194955398,-0.00896239651748451,-0.00859005116739004,-0.0284557975899298,0.109210336662013,-0.051866364499939,0.0254908727546716
"CME133C",-0.0379174361010902,0.0642541751105152,0.00224517313572603,0.00813320930674439,0.0217391129000363,-0.0209782927466988,-0.00248594997456874,-0.00853490384618721,-0.0400292045627077,0.00724698008636815,0.0113480833515628,0.0190011933839883,0.022650722801188,0.00656605713253268,-0.00550101157384728,0.0429077829933705,-0.0168570665002671,0.0165586966100113,0.00527909716453457,0.00527516208135642,0.00506338450810887,-0.0188640797848723,0.0750635784374295
"CMM177C",-0.0356891427772213,0.0401966874099045,0.0851540030071756,0.0135187816515825,-0.013506238194687,-0.00476786620618094,0.00641002107281874,0.0116479941534124,-0.0136185685971886,-0.0134831430726922,-0.0471132302845018,-0.0226352839642733,-0.000477671281263657,0.0327435946794318,-0.0551173072152845,-0.022703457369382,-0.00820975284296493,0.0104712228652484,-0.0191484328656295,-0.0853382459835047,0.0529232804559982,-0.0454191315715616,-0.0178549109574418
"CMV230C",-0.0348077212927041,-0.0391552418415509,0.00525105119449265,-0.0950351024361399,0.0533764467242522,0.124572733035636,0.0912753030042642,-0.0483037870961767,0.00269935150341403,0.0604540738012386,0.0829614365730737,0.0590667251836757,-0.0425768440125407,-0.0726244735000178,0.0568633397886416,0.0408229492279215,0.00288630971515413,0.0573348604456294,-0.00826920495488331,0.0728812656771502,0.0337336630469388,0.31794959506614,-0.0167021533411621
"CMR234C",0.0407575197837029,0.0356670914291478,0.00894026587047121,-0.0960998555946943,-0.0593481855873532,-0.0266756876327076,-0.00481523312368134,-0.0179864832869508,-0.000499972460989259,-0.0360493667209339,-0.00990011355019156,0.0450028996097372,-0.00672790873840114,0.00488472220549495,0.0367346818481596,0.00407537884872942,-0.0120878489709664,0.0054998257110794,-0.0141577826177665,-0.0232718922345766,-0.0355649010725705,-0.00578755879538058,0.0425647569806181
"CMH264C",0.0392232201984023,0.0368862556450976,0.00748780499186192,-0.101310007086661,-0.0566400457731335,-0.00221529719439291,-0.0330977261502055,0.00622841068137191,-0.00511057822791329,-0.0406331521539865,-0.0307851372356841,0.0463123994932901,-0.0225544169752435,-0.00230483850861789,0.0339988138874142,0.0524294314940529,-0.000817154142178938,-0.00426511355589493,-0.0342253176462959,0.00976506002063305,0.0193037018682149,-0.0698549534997186,-0.0529514187374086
"CMI284C",0.0415932596785582,0.0380410343369746,0.0709156649409367,-0.0129297343685686,0.0178373553693031,0.0118283029578975,0.0121494591358822,0.0138226257893835,-0.0206024086046556,-0.0113201472367861,0.0063112832423185,-0.0243076761251248,0.0229360755330239,0.0820204912949403,0.0289475615733349,0.0204644731798213,-0.00547292370275518,0.0296281651777287,0.0136731138091123,-0.0246813842046977,-0.032658832507853,-0.0144695309193789,0.0417053811927974
"CMQ224C",-0.0460951684626493,0.0193182546677663,-0.0453689422841868,0.0701787255476942,-0.0490431738744233,-0.0260521240969808,-0.0257117276040751,-0.0975199330188779,-0.0443057491634336,0.00722725331519797,0.0232149227904772,0.00448243665159249,0.0396925142298655,0.010554443304802,-0.0224359037123641,-0.0107357385391447,-0.0201581749531901,-0.0170823032793346,0.00175319440408553,-0.0142360673573767,0.0105082456866549,-0.00596448840720577,-0.0863936518209391
"CMB136C",0.0503192177306889,-0.0401560963129766,0.0129396329576585,0.0057415745226855,-0.0143618180624169,0.0268655703431009,0.00251219478521799,-0.010104623307208,-0.0134473831742684,-0.0645986738830387,-0.0371424334360366,-0.0357926279210217,0.0151568715928774,0.005624667374213,-0.035461443890019,-0.0206468997161007,0.0212086928716507,-0.0179099950046092,0.0293803959348426,-0.0027388231900981,0.00814803257636953,0.0204018803448848,0.0590444328500868
"CMT454C",0.0415048990029312,0.0445925146438498,-0.0114846702760132,-0.0817010398835582,-0.0238318735328504,-4.93999431598482e-05,0.00611862406700592,-0.0254630934394137,-0.0202095996277661,0.0190094814586139,0.00513826502599663,0.00962853133818571,-0.0177947776801454,-0.0497474364668021,0.0214299732168367,0.0175436319072886,-0.0943001991508353,-0.000544816458067158,-0.00975985810521821,-0.0854815094624916,0.034220735035016,-0.0623766230124774,0.065144774013857
"CMR237C",-0.0504556150151144,-0.0186721829271958,-0.0562683383268455,-0.0119874179592135,-0.00171566681530367,0.0430389891641279,0.00162357266359938,-0.00448883061439195,-0.00990768542363012,0.0166404508958503,-0.00149333825176919,0.0400895194953211,0.0260265955907662,-0.011076961498203,0.020432592927118,-0.0278668134021024,-0.025935454514946,0.00637043554725687,0.0294036415643029,-0.00446741309286332,-0.0239218479466552,0.0146641741424975,0.0337777474589504
"CMV154C",-0.0285351512755652,-0.0550646275969597,0.0423246037933551,-0.0754682936428681,0.0323030946818697,0.0833158597107832,0.0364894073925009,-0.0504064724515814,-0.0884953135135559,0.0230460996919026,-0.0568043302041531,-0.0917964880909388,0.0196658801251512,0.0515086030843605,-0.0340922681596929,0.00198910016903757,0.0479766457353665,0.0790474364029292,-0.0165176037839039,0.0352823507892521,0.0597973389832237,0.0347460301189026,0.0308824605179441
"CMG148C",-0.0410822683437851,0.0269694180571984,0.0828914330631345,0.00434151905357752,-0.016734586768849,-0.00651162755147826,0.0110781892463951,0.0550074425537882,0.00182696094739296,-0.00183620640653868,-0.0331351870735683,-0.00597811145452837,0.0127702387728178,-0.000436406195276197,0.00819108580639076,0.000153444108507649,-0.00763703638115558,0.00900720015741175,-0.0178985558816165,0.0209034466374284,0.0393922390453311,0.00122694337485278,-0.0193365342913091
"CMI013C",0.0201969309814184,-0.0756642822269599,-0.0220310800627096,-0.0111566038282992,-0.0467427284360816,-0.0297901218219641,-0.0153966975240462,0.025429519552748,-0.0124970980749753,0.0282430109479744,-0.0175218256942152,-0.0342137041022933,0.0873171827512904,-0.0253515835887927,-0.0216963849129417,-0.0265467161985383,0.0591244081012016,-0.038085530107916,-0.00747974777454746,0.0286932553435211,-0.00396643406323379,-0.00626728249168145,0.0425911619031546
"CMM273C",-0.0541933274727202,0.014998861768743,0.0249907822849527,0.0196284107121659,-0.0131594890066713,-0.0261042309215668,0.0232571264207342,-0.0681746422747855,-0.0245819590974868,0.00679380959882772,0.00675801328874317,0.0339770737268288,-0.0186332143609968,-0.0361989540470198,-0.0333574088395042,0.020671870839021,-0.0281596836221163,0.00578940073946678,0.00811897390458528,-0.0136945293528944,-0.00726656983188414,0.0123957969435294,0.0217489321932408
"CMN328C",-0.0456668847465401,-0.0125299604806376,-0.072330078836838,-0.0133840471963582,0.0392596827300126,-0.00850854220564399,-0.0367161929961417,-0.0166025752651417,0.0227575539660711,0.0169669932484354,0.0186075845127158,-0.0241070954684109,0.04860728283546,-0.0481688258610875,0.0132214965253602,-0.0202399722561483,0.00043049972609097,0.00213851710261817,-0.0249631609699351,0.0210004841539914,0.00499888528683355,0.00614588707871204,-0.032771476089131
